settlement_id,settlement_name,latitude,longitude,region,district,date,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,imd_grid_latitude,imd_grid_longitude
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-17,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-18,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-19,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-20,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-21,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-22,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-23,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-24,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-25,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-26,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-27,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-28,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-29,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-30,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-03-31,0.4105672240257263,0.4105672240257263,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-01,0.0,0.4105672240257263,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-02,0.0,0.4105672240257263,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-03,0.0,0.0,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-04,0.0,0.0,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-05,0.0,0.0,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-06,0.0,0.0,0.4105672240257263,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-07,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-08,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-09,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-10,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-11,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-12,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-13,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-14,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-15,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-16,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-17,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-18,27.41103744506836,27.41103744506836,27.41103744506836,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-19,17.414390563964844,44.8254280090332,44.8254280090332,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-20,3.1679654121398926,47.993393421173096,47.993393421173096,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-21,35.59339141845703,56.17574739456177,83.58678483963013,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-22,0.9900867938995361,39.75144362449646,84.57687163352966,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-23,3.3578290939331055,39.94130730628967,87.93470072746277,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-24,0.7517623901367188,5.09967827796936,88.68646311759949,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-25,0.0,4.109591484069824,61.27542567253113,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-26,0.0,0.7517623901367188,43.861035108566284,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-27,0.0,0.0,40.69306969642639,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-28,0.0,0.0,5.09967827796936,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-29,0.0,0.0,4.109591484069824,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-04-30,8.373372077941895,8.373372077941895,9.125134468078613,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-01,0.0,8.373372077941895,8.373372077941895,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-02,0.0,8.373372077941895,8.373372077941895,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-03,0.0,0.0,8.373372077941895,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-04,0.0,0.0,8.373372077941895,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-05,0.0,0.0,8.373372077941895,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-06,0.0,0.0,8.373372077941895,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-07,0.12376084923744202,0.12376084923744202,0.12376084923744202,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-08,1.3456634283065796,1.4694242775440216,1.4694242775440216,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-09,0.10313403606414795,1.5725583136081696,1.5725583136081696,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-10,2.929006576538086,4.3778040409088135,4.5015648901462555,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-11,0.0,3.032140612602234,4.5015648901462555,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-12,49.762943267822266,52.69194984436035,54.26450815796852,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-13,23.67647361755371,73.43941688537598,77.94098177552223,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-14,11.207427024841309,84.64684391021729,89.0246479511261,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-15,0.0,34.88390064239502,87.67898452281952,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-16,0.780008852481842,11.98743587732315,88.35585933923721,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-17,0.12376084923744202,0.9037697017192841,85.55061361193657,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-18,2.3567051887512207,3.2604748904705048,87.90731880068779,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-19,0.0,2.4804660379886627,38.144375532865524,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-20,0.0,2.3567051887512207,14.467901915311813,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-21,0.0,0.0,3.2604748904705048,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-22,0.22689487040042877,0.22689487040042877,3.4873697608709335,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-23,0.0,0.22689487040042877,2.7073609083890915,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-24,4.607844352722168,4.834739223122597,7.191444411873817,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-25,0.22689487040042877,4.834739223122597,5.0616340935230255,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-26,3.4601848125457764,8.294924035668373,8.521818906068802,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-27,3.8661117553710938,7.553191438317299,12.387930661439896,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-28,0.0,7.32629656791687,12.387930661439896,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-29,11.441662788391113,15.307774543762207,23.60269857943058,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-30,2.0705599784851074,13.51222276687622,25.673258557915688,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-05-31,1.9414116144180298,15.45363438129425,23.00682581961155,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-01,4.583362579345703,8.59533417224884,27.363293528556824,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-02,0.0,6.524774193763733,23.903108716011047,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-03,6.183334827423096,10.766697406768799,26.22033178806305,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-04,0.0,6.183334827423096,26.22033178806305,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-05,2.475644826889038,8.658979654312134,17.254313826560974,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-06,13.435001373291016,15.910646200180054,28.618755221366882,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-07,0.0,15.910646200180054,26.677343606948853,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-08,3.221759557723999,16.656760931015015,25.31574058532715,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-09,0.0,3.221759557723999,25.31574058532715,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-10,2.709970712661743,5.931730270385742,21.842376470565796,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-11,2.5581061840057373,5.2680768966674805,24.400482654571533,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-12,1.0030938386917114,6.271170735359192,22.927931666374207,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-13,0.0,3.5612000226974487,9.492930293083191,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-14,0.0,1.0030938386917114,9.492930293083191,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-15,0.0,0.0,6.271170735359192,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-16,0.0,0.0,6.271170735359192,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-17,0.0,0.0,3.5612000226974487,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-18,0.0,0.0,1.0030938386917114,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-19,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-20,1.9884449243545532,1.9884449243545532,1.9884449243545532,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-21,0.0,1.9884449243545532,1.9884449243545532,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-22,6.455221652984619,8.443666577339172,8.443666577339172,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-23,6.623673439025879,13.078895092010498,15.067340016365051,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-24,0.10313403606414795,13.182029128074646,15.1704740524292,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-25,1.9750455617904663,8.701853036880493,17.145519614219666,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-26,21.263614654541016,23.34179425239563,38.40913426876068,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-27,0.0,23.238660216331482,36.42068934440613,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-28,0.0,21.263614654541016,36.42068934440613,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-29,0.0,0.0,29.96546769142151,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-06-30,0.0,0.0,23.34179425239563,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-01,0.0,0.0,23.238660216331482,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-02,0.0,0.0,21.263614654541016,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-03,0.0,0.0,0.0,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-04,0.12376084923744202,0.12376084923744202,0.12376084923744202,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-05,0.1443876475095749,0.2681484967470169,0.2681484967470169,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-06,1.1008355617523193,1.3689840584993362,1.3689840584993362,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-07,2.4107091426849365,3.6559323519468307,3.7796932011842728,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-08,0.1443876475095749,3.6559323519468307,3.9240808486938477,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-09,0.7219382524490356,3.277035042643547,4.646019101142883,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-10,5.268949031829834,6.1352749317884445,9.914968132972717,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-11,0.3300289213657379,6.3209162056446075,10.121236205101013,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-12,0.9175641536712646,6.5165421068668365,10.894412711262703,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-13,3.484867811203003,4.7324608862400055,13.278444960713387,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-14,9.818227767944336,14.220659732818604,20.685963585972786,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-15,5.5553083419799805,18.85840392112732,26.09688428044319,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-16,28.043432235717773,43.41696834564209,53.41837826371193,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-17,2.371211051940918,35.96995162963867,50.52064028382301,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-18,0.16120463609695435,30.575847923755646,50.35181599855423,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-19,0.0,2.5324156880378723,49.434251844882965,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-20,1.8145649433135986,1.975769579410553,47.76394897699356,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-21,0.1443876475095749,1.9589525908231735,38.0901088565588,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-22,0.9794445633888245,2.938397154211998,33.514245077967644,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-23,4.611971855163574,5.735804066061974,10.082784697413445,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-24,0.0,5.591416418552399,7.7115736454725266,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-25,17.849878311157227,22.4618501663208,25.4002473205328,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-26,2.901803970336914,20.75168228149414,28.302051290869713,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-27,4.134260177612305,24.885942459106445,30.62174652516842,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-28,0.0,7.036064147949219,30.477358877658844,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-29,0.0,4.134260177612305,29.49791431427002,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-30,0.0,0.0,24.885942459106445,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-07-31,0.0,0.0,24.885942459106445,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-01,0.0,0.0,7.036064147949219,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-02,0.0,0.0,4.134260177612305,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-03,0.30940210819244385,0.30940210819244385,0.30940210819244385,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-04,1.2533093690872192,1.562711477279663,1.562711477279663,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-05,8.606406211853027,10.16911768913269,10.16911768913269,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-06,3.4333057403564453,13.293021321296692,13.602423429489136,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-07,26.760801315307617,38.80051326751709,40.36322474479675,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-08,12.906766891479492,43.100873947143555,53.269991636276245,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-09,84.43251037597656,124.10007858276367,137.7025020122528,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-10,18.947816848754883,116.28709411621094,156.34091675281525,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-11,3.2032456398010254,106.58357286453247,158.29085302352905,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-12,0.16501446068286896,22.316076949238777,149.8494612723589,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-13,0.0,3.3682601004838943,146.41615553200245,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-14,0.2887752950191498,0.45378975570201874,119.94412951171398,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-15,8.315078735351562,8.603854030370712,115.35244135558605,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-16,0.1443876475095749,8.748241677880287,31.064318627119064,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-17,6.763745307922363,15.2232116907835,18.880247086286545,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-18,3.2934470176696777,10.201579973101616,18.970448464155197,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-19,0.0,10.057192325592041,18.805434003472328,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-20,4.901217937469482,8.19466495513916,23.70665194094181,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-21,9.880334854125977,14.781552791595459,33.29821150004864,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-22,0.2887752950191498,15.070328086614609,25.271908059716225,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-23,0.0,10.169110149145126,25.12752041220665,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-24,0.0,0.2887752950191498,18.363775104284286,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-25,0.0,0.0,15.070328086614609,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-26,17.8292236328125,17.8292236328125,32.89955171942711,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-27,1.390420913696289,19.21964454650879,29.388754695653915,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-28,0.22689487040042877,19.446539416909218,19.735314711928368,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-29,0.10313403606414795,1.7204498201608658,19.549673452973366,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-30,6.4951701164245605,6.825199022889137,26.044843569397926,11.5,76.75
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2019-08-31,0.0,6.5983041524887085,26.044843569397926,11.5,76.75
