settlement_id,settlement_name,latitude,longitude,region,district,elevation_m,slope_deg,date,rainfall_1d_mm,rainfall_3d_mm,rainfall_7d_mm,imd_grid_latitude,imd_grid_longitude,settlement_input_classification,terrain_source_classification,rainfall_source_classification
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-15,0.0,7.125036954879761,20.85251212120056,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-16,0.0,1.2279956340789795,20.85251212120056,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-17,0.0,0.0,20.85251212120056,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-18,0.0,0.0,20.85251212120056,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-19,0.0,0.0,7.125036954879761,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-20,0.0,0.0,1.2279956340789795,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-21,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-22,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-23,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-24,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-25,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-26,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-27,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-28,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-29,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-04-30,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-01,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-02,0.0,0.0,0.0,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-03,4.710154533386231,4.710154533386231,4.710154533386231,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-04,16.821979522705078,21.53213405609131,21.53213405609131,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-05,4.22435474395752,25.756488800048828,25.756488800048828,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-06,0.0,21.0463342666626,25.756488800048828,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-07,5.6970319747924805,9.92138671875,31.45352077484131,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-08,0.0,5.6970319747924805,31.45352077484131,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-09,23.521541595458984,29.218573570251465,54.97506237030029,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-10,11.498138427734377,35.01968002319336,61.76304626464844,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-11,3.639736175537109,38.65941619873047,48.58080291748047,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-12,0.14486825466156,15.282742857933044,44.50131642818451,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-13,12.756638526916504,16.541242957115173,57.25795495510101,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-14,19.725290298461918,32.62679708003998,71.28621327877045,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-15,0.4024223089218139,32.88435113430023,71.68863558769226,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-16,21.15396881103516,41.28168141841888,69.32106280326843,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-17,8.543680191040039,30.10007131099701,66.3666045665741,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-18,32.17637634277344,61.87402534484863,94.90324473381042,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-19,24.89584732055664,65.61590385437012,119.6542237997055,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-20,31.29872703552246,88.37095069885254,138.19631230831146,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-21,31.169967651367188,87.36454200744629,149.64098966121674,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-22,21.8961181640625,84.36481285095215,171.13468551635742,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-23,50.46644592285156,103.53253173828124,200.44716262817383,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-24,36.63263702392578,108.99520111083984,228.5361194610596,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-25,1.2385876178741455,88.33767056465149,197.59833073616028,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-26,0.0,37.87122464179993,172.70248341560364,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-27,0.0,1.2385876178741455,141.40375638008118,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-28,0.0,0.0,110.233788728714,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-29,0.0,0.0,88.33767056465149,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-30,0.0,0.0,37.87122464179993,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-05-31,0.0,0.0,1.2385876178741455,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-01,0.234564796090126,0.234564796090126,0.234564796090126,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-02,2.421388864517212,2.655953660607338,2.655953660607338,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-03,6.850889205932617,9.506842866539955,9.506842866539955,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-04,0.8445397615432739,10.116817831993105,10.351382628083227,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-05,1.3457584381103516,9.041187405586244,11.69714106619358,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-06,3.2010927200317383,5.391390919685364,14.89823378622532,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-07,11.384316444396973,15.931167602539062,26.28255023062229,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-08,2.691516876220703,17.276926040649414,28.73950231075287,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-09,9.099016189575195,23.17484951019287,35.41712963581085,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-10,9.42030906677246,21.21084213256836,37.986549496650696,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-11,14.851632118225098,33.370957374572754,51.99364185333252,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-12,0.0,24.27194118499756,50.64788341522217,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-13,1.3457584381103516,16.19739055633545,48.79254913330078,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-14,0.0,1.3457584381103516,37.40823268890381,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-15,0.0,1.3457584381103516,34.716715812683105,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-16,0.0,0.0,25.61769962310791,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-17,1.48320734500885,1.48320734500885,17.6805979013443,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-18,3.359315156936645,4.842522501945496,6.188280940055847,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-19,5.210099220275879,10.052621722221376,11.398380160331726,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-20,3.3188555240631104,11.888269901275637,13.371477246284485,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-21,0.234564796090126,8.763519540429115,13.606042042374613,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-22,0.0,3.5534203201532364,13.606042042374613,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-23,1.6643280982971191,1.8988928943872447,15.27037014067173,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-24,4.434181213378906,6.098509311676025,18.221344009041783,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-25,2.824316501617432,8.922825813293457,17.686345353722572,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-26,29.95699691772461,37.21549463272095,42.4332430511713,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-27,10.040244102478027,42.82155752182007,49.15463162958622,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-28,2.780050039291382,42.77729105949402,51.70011687278748,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-29,2.691516876220703,15.511811017990112,54.39163374900818,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-06-30,5.062001705169678,10.533568620681764,57.78930735588074,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-01,7.746156215667725,15.499674797058104,61.10128235816956,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-02,5.940696239471436,18.74885416030884,64.21766209602356,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-03,2.691516876220703,16.378369331359863,36.95218205451965,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-04,9.489983558654783,18.122196674346924,36.40192151069641,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-05,0.6728792190551758,12.854379653930664,34.294750690460205,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-06,4.222166538238525,14.385029315948486,35.82540035247803,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-07,0.0,4.895045757293701,30.76339864730835,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-08,2.7398061752319336,6.961972713470459,25.75704860687256,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-09,10.181721687316896,12.921527862548828,29.998074054718018,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-10,7.490204811096191,20.41173267364502,34.796761989593506,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-11,1.407388687133789,19.079315185546875,26.71416711807251,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-12,2.018637657165528,10.916231155395508,28.05992555618286,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-13,21.4522705078125,24.878296852111816,45.29002952575684,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-14,7.635072708129883,31.10598087310791,52.92510223388672,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-15,39.24187088012695,68.32921409606934,89.42716693878174,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-16,43.27978515625,90.15672874450684,122.52523040771484,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-17,29.75401306152344,112.2756690979004,144.7890386581421,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-18,27.20099258422852,100.23479080200195,170.58264255523682,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-19,12.411209106445312,69.36621475219727,180.9752140045166,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-20,26.516263961791992,66.12846565246582,186.0392074584961,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-21,6.237002372741699,45.16447544097901,184.6411371231079,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-22,2.018637657165528,34.77190399169922,147.41790390014648,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
DEMO-NLG-001,Demo Nilgiris location A,11.41,76.69,Tamil Nadu,Nilgiris,2246.0,17.549813884833533,2024-07-23,8.348196029663086,16.603836059570312,112.48631477355956,11.5,76.75,DEMO,REAL_DERIVED_FROM_SRTM,REAL_DERIVED_FROM_IMD
